apartment_id,price_usd,total_area,living_area,kitchen_area,floor,floors_count,rooms_count,district,wall_type,latitude,longitude
34246371,69000,38.0,20.0,5.4,5,5,2,Первомайский Массив,панель,50.43549623,30.45066744
34246415,69000,38.0,24.1,5.4,5,5,2,Первомайский Массив,панель,50.43549623,30.45066744
34246441,60000,43.0,30.0,11.0,8,18,1,Харьковский Массив,,50.42188144,30.64142115
34246433,150000,104.1,44.5,28.2,10,26,3,Новобеличи,монолит,50.47798857,30.34028642
34246384,90000,41.0,21.6,8.0,2,5,1,Печерск,кирпич,50.4171461,30.5548198
34246420,195000,80.0,42.1,20.0,23,25,3,Осокорки,кирпич,50.39608959,30.59873059
34246402,130000,53.7,21.8,12.5,8,19,1,Черная Гора,кирпич,50.41518831,30.54416971
34246355,57000,55.0,40.0,10.2,1,5,3,Шевченковский,кирпич,50.4695248,30.40722816
34246377,101000,32.0,15.0,15.0,7,30,1,Черная Гора,кирпич,50.41148566,30.54447445
34246393,110000,64.0,30.4,12.0,17,25,2,Осокорки,монолитно-каркасный,50.39152364,30.62974998
34238212,178000,113.9,62.0,17.2,2,29,3,Позняки,монолитно-кирпичный,50.40720055,30.63670263
34246372,195000,94.0,51.0,11.0,23,25,3,Позняки,кирпич,50.40899944,30.62644932
34246373,139000,61.1,32.2,10.0,5,25,2,Дарницкий,кирпич,50.39798798,30.5990027
34246385,38000,26.7,14.1,26.7,4,27,1,Новобеличи,газоблок,50.4735432,30.3545477
34246316,132000,67.5,43.5,8.1,3,3,3,Оболонский,кирпич,50.49375659,30.51664054
34246319,84000,46.0,24.2,20.0,15,17,1,Соломенский,кирпич,50.42920379,30.41410971
34246315,100000,62.0,32.0,20.0,5,5,1,Святошинский,кирпич,50.45843256,30.3524744
34246318,98000,40.0,21.1,11.0,6,7,1,Соломенский,кирпич,50.39329451,30.47086152
34246317,58000,33.3,12.9,7.6,24,25,1,Оболонский,монолит,50.49865885,30.46698426
34246313,67000,36.0,19.0,8.0,4,4,1,Оболонский,панель,50.50842713,30.50536485
34246314,87000,35.6,18.8,9.0,2,4,1,Голосеевский,кирпич,50.39101247,30.46363276
34246312,85500,61.0,44.0,8.0,7,9,3,Днепровский,кирпич,50.43559544,30.59825324
34243398,100200,66.8,32.7,17.3,26,28,2,Шулявка,кирпич,50.45986241,30.45279571
34246357,110000,47.3,14.01,13.0,7,23,1,Соломянка,монолитно-каркасный,50.4283303,30.47787324
34246360,56000,42.4,18.0,8.5,11,16,1,Харьковский Массив,панель,50.4187023,30.64967585
34242114,240000,155.8,85.8,17.2,27,28,4,Позняки,монолитно-кирпичный,50.40826374,30.63511188
